"","price","bedroom_more_than_2","washroom_more_than_2","size","baseroom","park_size","age","score"
"8088",320000,"No less than 3","Less than 3",1390,TRUE,7350,1984,8
"8089",364000,"No less than 3","Less than 3",1800,FALSE,2790,2011,8
"8090",3567000,"No less than 3","No less than 3",3540,TRUE,10584,2007,10
"8091",287000,"No less than 3","Less than 3",1710,FALSE,10341,1986,7
"8092",200000,"No less than 3","Less than 3",1730,TRUE,13235,1988,8
"8093",535000,"Less than 3","Less than 3",960,TRUE,5346,1908,7
"8094",290000,"Less than 3","Less than 3",1020,FALSE,1275,2008,8
"8095",290000,"No less than 3","Less than 3",1600,FALSE,6848,2000,7
"8096",253000,"No less than 3","Less than 3",1440,FALSE,9806,1965,7
"8097",312000,"No less than 3","Less than 3",1010,TRUE,8706,1962,7
"8098",250000,"No less than 3","Less than 3",1480,FALSE,6750,1958,7
"8099",239000,"No less than 3","Less than 3",1370,FALSE,8837,1955,7
"8100",625000,"No less than 3","Less than 3",1280,TRUE,4000,1950,8
"8101",1810000,"No less than 3","Less than 3",2510,TRUE,15626,1923,9
"8102",237000,"No less than 3","Less than 3",1290,FALSE,7952,1998,7
"8103",668000,"No less than 3","Less than 3",2670,FALSE,4410,1999,8
"8104",221000,"No less than 3","Less than 3",1250,FALSE,7280,1965,7
"8105",252500,"No less than 3","Less than 3",880,TRUE,6127,1947,7
"8106",632000,"No less than 3","Less than 3",1520,TRUE,10087,1967,8
"8107",439950,"No less than 3","Less than 3",2780,FALSE,15075,1985,7
"8108",585000,"No less than 3","Less than 3",1520,TRUE,4178,1922,8
"8109",375000,"No less than 3","Less than 3",1430,FALSE,7232,1948,7
"8110",649000,"No less than 3","Less than 3",2980,FALSE,12764,1994,10
"8111",260000,"No less than 3","Less than 3",1300,FALSE,10139,1962,7
"8112",471000,"No less than 3","Less than 3",950,TRUE,3750,1925,7
"8113",305000,"No less than 3","Less than 3",1370,FALSE,6600,1993,7
"8114",523000,"No less than 3","Less than 3",2120,TRUE,20870,1967,8
"8115",240000,"No less than 3","Less than 3",1260,FALSE,7920,1966,7
"8116",725000,"No less than 3","Less than 3",1790,FALSE,6000,1903,7
"8117",960000,"No less than 3","No less than 3",2820,TRUE,16305,2003,10
"8118",356000,"No less than 3","Less than 3",1680,FALSE,8712,1964,8
"8119",650000,"No less than 3","Less than 3",1200,TRUE,13450,1957,7
"8120",399963,"No less than 3","Less than 3",2620,FALSE,4050,2014,8
"8121",561000,"No less than 3","Less than 3",2000,FALSE,7000,1916,7
"8122",760000,"No less than 3","Less than 3",1410,FALSE,15120,1950,7
"8123",524950,"No less than 3","Less than 3",1290,TRUE,3825,1974,7
"8124",402000,"Less than 3","Less than 3",1210,FALSE,5600,1922,7
"8125",562100,"No less than 3","Less than 3",2090,FALSE,12112,1983,8
"8126",280000,"No less than 3","Less than 3",1780,FALSE,11342,1964,7
"8127",480000,"No less than 3","Less than 3",1460,FALSE,7860,1967,7
"8128",570000,"No less than 3","Less than 3",2280,FALSE,4534,2003,8
"8129",372000,"No less than 3","Less than 3",1270,TRUE,7680,1959,7
"8130",250000,"Less than 3","Less than 3",1420,FALSE,21158,1953,7
"8131",473000,"No less than 3","No less than 3",2780,TRUE,37193,1996,8
"8132",905000,"No less than 3","Less than 3",3330,FALSE,9557,1995,10
"8133",530000,"No less than 3","Less than 3",1180,TRUE,7262,1973,7
"8134",335000,"No less than 3","Less than 3",1150,TRUE,15003,1980,7
"8135",725000,"No less than 3","Less than 3",1830,TRUE,12000,1968,8
"8136",330000,"No less than 3","Less than 3",3040,FALSE,7232,2003,7
"8137",400000,"Less than 3","Less than 3",700,FALSE,8120,1927,7
"8138",210000,"Less than 3","Less than 3",880,FALSE,9750,1938,6
"8139",970000,"No less than 3","No less than 3",3780,FALSE,20023,2001,10
"8140",1150000,"No less than 3","No less than 3",4740,FALSE,49091,1990,11
"8141",359950,"No less than 3","Less than 3",2260,FALSE,5705,2014,8
"8142",1285000,"No less than 3","No less than 3",3440,FALSE,3800,2014,9
"8143",1200000,"No less than 3","No less than 3",3930,FALSE,43560,2003,10
"8144",689000,"No less than 3","Less than 3",2020,FALSE,9600,1954,7
"8145",604000,"No less than 3","Less than 3",3240,FALSE,33151,1995,10
"8146",768500,"No less than 3","Less than 3",1820,TRUE,10400,1965,8
"8147",500000,"No less than 3","Less than 3",890,TRUE,3600,1994,7
"8148",450000,"No less than 3","Less than 3",1010,FALSE,2820,1905,7
"8149",535100,"No less than 3","Less than 3",1720,TRUE,7207,1973,8
"8150",493000,"No less than 3","Less than 3",1220,TRUE,3801,1925,7
"8151",435000,"No less than 3","Less than 3",1560,TRUE,6000,1967,8
"8152",629000,"No less than 3","Less than 3",1280,TRUE,11171,1984,8
"8153",568000,"No less than 3","Less than 3",1740,FALSE,1308,2008,8
"8154",510000,"Less than 3","Less than 3",1340,TRUE,1101,2005,8
"8155",1802750,"No less than 3","No less than 3",2260,TRUE,20005,1977,10
"8156",325000,"No less than 3","No less than 3",2800,FALSE,5291,2011,7
"8157",332000,"Less than 3","Less than 3",1150,FALSE,8138,1954,7
"8158",503000,"No less than 3","Less than 3",1870,TRUE,156988,1996,9
"8159",335000,"Less than 3","Less than 3",1360,FALSE,69260,1937,5
"8160",322500,"No less than 3","Less than 3",1020,FALSE,13504,1959,7
"8161",1629000,"No less than 3","Less than 3",3090,FALSE,16583,1964,9
"8162",968000,"No less than 3","Less than 3",2630,FALSE,9645,1963,9
"8163",270000,"No less than 3","Less than 3",1270,TRUE,7252,1999,7
"8164",415000,"No less than 3","Less than 3",1540,TRUE,998,2010,8
"8165",270000,"No less than 3","Less than 3",680,TRUE,6696,1944,6
"8166",340000,"No less than 3","Less than 3",1954,FALSE,4805,2005,8
"8167",835000,"No less than 3","Less than 3",2140,TRUE,13412,1993,9
"8168",399500,"No less than 3","Less than 3",1660,FALSE,6617,1947,7
"8169",230000,"No less than 3","Less than 3",880,FALSE,9035,1967,6
"8170",382000,"No less than 3","Less than 3",1270,TRUE,15528,1963,8
"8171",425000,"Less than 3","Less than 3",1180,TRUE,1329,2007,8
"8172",355000,"Less than 3","Less than 3",630,TRUE,2500,1988,7
"8173",499000,"No less than 3","Less than 3",2240,TRUE,11774,1952,8
"8174",640000,"No less than 3","Less than 3",1500,TRUE,3000,1911,7
"8175",307000,"No less than 3","Less than 3",1720,TRUE,23972,1949,7
"8176",490000,"No less than 3","Less than 3",780,TRUE,4800,1926,6
"8177",315000,"No less than 3","Less than 3",2200,FALSE,5954,2004,7
"8178",248000,"No less than 3","Less than 3",1010,FALSE,7515,1955,6
"8179",670000,"Less than 3","Less than 3",1000,TRUE,7500,1959,7
"8180",1038000,"No less than 3","Less than 3",1650,TRUE,8904,1956,8
"8181",498500,"No less than 3","Less than 3",1910,FALSE,7172,1993,8
"8182",360000,"No less than 3","Less than 3",1840,FALSE,9611,1996,7
"8183",350000,"No less than 3","No less than 3",2330,TRUE,16133,1959,8
"8184",709000,"No less than 3","Less than 3",1270,TRUE,4600,1950,7
"8185",211000,"No less than 3","Less than 3",1410,FALSE,47916,1981,7
"8186",545000,"No less than 3","Less than 3",960,FALSE,5030,1955,7
"8187",1200000,"No less than 3","Less than 3",2120,FALSE,3360,1905,9
"8188",500000,"No less than 3","Less than 3",940,FALSE,10360,1964,7
"8189",385000,"No less than 3","Less than 3",1250,FALSE,21303,1970,6
"8190",925000,"No less than 3","No less than 3",2630,TRUE,20900,2002,9
"8191",685000,"No less than 3","Less than 3",1560,TRUE,8955,1974,8
"8192",317000,"No less than 3","Less than 3",1358,FALSE,1204,2007,7
"8193",575575,"No less than 3","Less than 3",998,TRUE,2897,1925,7
"8194",240000,"No less than 3","Less than 3",890,TRUE,8075,1969,7
"8195",312500,"No less than 3","Less than 3",2300,FALSE,5570,1996,8
"8196",2095000,"No less than 3","No less than 3",3740,TRUE,10655,1912,10
"8197",325000,"No less than 3","Less than 3",2040,FALSE,5472,2003,8
"8198",420000,"No less than 3","Less than 3",1510,FALSE,6360,1954,7
"8199",3200000,"No less than 3","No less than 3",2760,TRUE,13363,1995,11
"8200",524500,"No less than 3","Less than 3",900,TRUE,3172,1946,8
"8201",455000,"Less than 3","Less than 3",1260,FALSE,5100,1941,7
"8202",330000,"No less than 3","Less than 3",1460,FALSE,9261,1985,7
"8203",260000,"No less than 3","Less than 3",2025,FALSE,7760,2007,7
"8204",445000,"No less than 3","Less than 3",1060,TRUE,930,2006,8
"8205",495000,"Less than 3","Less than 3",1850,FALSE,2530,1903,7
"8206",635000,"No less than 3","Less than 3",2240,FALSE,5000,2013,8
"8207",291000,"No less than 3","Less than 3",1140,TRUE,60960,1967,7
"8208",1250000,"No less than 3","No less than 3",3310,FALSE,217800,1989,9
"8209",705000,"No less than 3","Less than 3",1370,TRUE,6000,1954,8
"8210",1356920,"No less than 3","No less than 3",3170,TRUE,5800,1937,10
"8211",264950,"No less than 3","Less than 3",1410,TRUE,7500,1959,7
"8212",265000,"No less than 3","Less than 3",1340,TRUE,9769,1989,8
"8213",270000,"No less than 3","Less than 3",1420,TRUE,9800,1977,7
"8214",527200,"No less than 3","Less than 3",730,TRUE,4000,1929,7
"8215",686500,"Less than 3","Less than 3",1390,FALSE,5025,1928,8
"8216",395000,"Less than 3","Less than 3",1050,TRUE,1493,2007,8
"8217",383000,"No less than 3","Less than 3",1200,TRUE,8310,1962,7
"8218",970000,"No less than 3","Less than 3",2950,TRUE,5040,1927,9
"8219",205000,"No less than 3","Less than 3",1300,FALSE,9880,1959,7
"8220",315000,"No less than 3","Less than 3",2380,FALSE,10450,1966,8
"8221",605125,"Less than 3","Less than 3",910,TRUE,5029,1940,7
"8222",287500,"No less than 3","Less than 3",2250,FALSE,12000,1985,8
"8223",455000,"No less than 3","Less than 3",2090,FALSE,4400,2011,8
"8224",379900,"No less than 3","Less than 3",1800,FALSE,2791,2011,8
"8225",420000,"Less than 3","Less than 3",860,FALSE,3880,1916,6
"8226",529950,"Less than 3","Less than 3",1140,TRUE,1174,2014,8
"8227",364900,"No less than 3","No less than 3",2500,FALSE,8304,1997,8
"8228",250000,"No less than 3","Less than 3",950,TRUE,6660,1966,7
"8229",507500,"No less than 3","Less than 3",1190,TRUE,9594,1977,8
"8230",675000,"No less than 3","Less than 3",1850,TRUE,4954,1924,7
"8231",1020000,"No less than 3","Less than 3",2550,FALSE,5000,1907,7
"8232",349950,"Less than 3","Less than 3",1040,TRUE,4176,1948,7
"8233",500000,"No less than 3","Less than 3",1020,TRUE,8815,1958,7
"8234",703000,"No less than 3","Less than 3",1360,FALSE,5980,1945,8
"8235",145600,"No less than 3","Less than 3",1170,FALSE,7560,1958,6
"8236",345000,"Less than 3","Less than 3",1130,FALSE,8081,1921,7
"8237",556000,"No less than 3","Less than 3",2750,FALSE,35440,1994,9
"8238",475000,"No less than 3","Less than 3",3150,FALSE,5757,2004,9
"8239",527000,"No less than 3","Less than 3",1440,TRUE,6450,1979,7
"8240",860000,"No less than 3","No less than 3",3220,TRUE,8400,2006,9
"8241",599950,"Less than 3","Less than 3",1150,FALSE,3775,1917,7
"8242",385000,"No less than 3","Less than 3",2110,FALSE,8000,1975,8
"8243",274950,"No less than 3","Less than 3",1320,TRUE,7415,1987,7
"8244",280000,"No less than 3","Less than 3",1240,TRUE,8240,1978,7
"8245",570000,"No less than 3","Less than 3",2890,FALSE,5801,2005,9
"8246",665000,"No less than 3","Less than 3",2480,FALSE,15411,1994,8
"8247",485000,"No less than 3","Less than 3",1050,TRUE,9900,1964,7
"8248",620000,"No less than 3","Less than 3",2210,FALSE,8101,1985,9
"8249",550000,"No less than 3","Less than 3",1850,FALSE,37264,1981,8
"8250",978000,"No less than 3","Less than 3",2890,FALSE,7821,2014,9
"8251",601150,"Less than 3","Less than 3",1120,TRUE,5200,1906,7
"8252",475000,"No less than 3","Less than 3",1870,FALSE,25157,1978,7
"8253",560000,"No less than 3","No less than 3",1180,TRUE,2198,2006,8
"8254",462550,"Less than 3","Less than 3",1070,FALSE,1276,2006,8
"8255",430000,"No less than 3","Less than 3",1300,FALSE,12731,1981,8
"8256",1285000,"No less than 3","No less than 3",2370,TRUE,5100,2015,10
"8257",824000,"No less than 3","Less than 3",1620,TRUE,14240,1974,9
"8258",571000,"No less than 3","Less than 3",1550,TRUE,9900,1959,8
"8259",644000,"No less than 3","Less than 3",3310,FALSE,4839,2007,9
"8260",325000,"Less than 3","Less than 3",810,FALSE,4080,1941,6
"8261",269950,"No less than 3","No less than 3",2390,FALSE,7309,1944,7
"8262",600000,"No less than 3","Less than 3",2630,FALSE,77972,2004,9
"8263",350000,"Less than 3","Less than 3",740,FALSE,7680,1922,6
"8264",778000,"No less than 3","Less than 3",1720,TRUE,6000,1946,7
"8265",1880000,"No less than 3","Less than 3",2620,FALSE,17919,1949,9
"8266",575000,"No less than 3","Less than 3",2320,TRUE,11250,1948,8
"8267",291500,"No less than 3","Less than 3",1260,FALSE,9600,1988,7
"8268",852600,"No less than 3","Less than 3",2650,TRUE,11901,1977,9
"8269",185000,"No less than 3","Less than 3",1230,TRUE,8906,1966,7
"8270",615000,"No less than 3","Less than 3",1600,TRUE,10062,1975,8
"8271",663000,"No less than 3","Less than 3",2480,FALSE,37843,1974,8
"8272",580000,"No less than 3","Less than 3",2570,FALSE,36465,1980,8
"8273",470000,"No less than 3","No less than 3",1360,TRUE,2381,2003,8
"8274",455000,"No less than 3","Less than 3",1600,FALSE,7829,1987,7
"8275",717000,"No less than 3","Less than 3",1090,TRUE,3880,1956,7
"8276",1295000,"No less than 3","Less than 3",2070,TRUE,4000,1940,8
"8277",590000,"No less than 3","No less than 3",2360,FALSE,57514,1939,8
"8278",334900,"No less than 3","Less than 3",1270,TRUE,4066,1911,6
"8279",250000,"No less than 3","Less than 3",1481,FALSE,2820,2012,7
"8280",392500,"No less than 3","Less than 3",1390,FALSE,10500,1940,6
"8281",2147500,"No less than 3","No less than 3",3040,TRUE,5500,1909,10
"8282",345000,"No less than 3","Less than 3",1260,TRUE,7191,1975,7
"8283",500000,"No less than 3","Less than 3",2350,FALSE,7210,1972,7
"8284",352000,"No less than 3","Less than 3",2470,FALSE,5015,2004,8
"8285",510000,"No less than 3","Less than 3",1370,TRUE,3800,1929,8
"8286",650000,"No less than 3","Less than 3",1500,TRUE,8215,1966,7
"8287",490000,"No less than 3","Less than 3",1980,TRUE,12696,1977,9
"8288",526000,"No less than 3","Less than 3",960,TRUE,3420,1992,7
"8289",858000,"No less than 3","No less than 3",2580,TRUE,422967,1978,10
"8290",325000,"No less than 3","Less than 3",2550,FALSE,4240,2006,7
"8291",383962,"No less than 3","Less than 3",2700,FALSE,6998,2001,8
"8292",1150000,"No less than 3","Less than 3",3830,FALSE,48743,1991,11
"8293",337000,"No less than 3","Less than 3",1470,FALSE,3976,1999,7
"8294",299000,"No less than 3","Less than 3",1220,TRUE,7575,1975,7
"8295",290000,"No less than 3","Less than 3",1350,TRUE,7251,1987,7
"8296",315000,"Less than 3","Less than 3",720,TRUE,2674,1919,6
"8297",182500,"No less than 3","Less than 3",910,FALSE,7194,1971,7
"8298",535000,"No less than 3","Less than 3",1030,TRUE,3515,1969,8
"8299",220000,"No less than 3","Less than 3",1400,FALSE,7140,1969,7
"8300",705000,"No less than 3","Less than 3",1780,TRUE,7200,1979,9
"8301",650000,"No less than 3","Less than 3",1480,TRUE,7865,1964,8
"8302",343000,"No less than 3","Less than 3",1400,FALSE,5662,1920,5
"8303",530000,"No less than 3","Less than 3",2160,FALSE,9063,1992,8
"8304",314000,"No less than 3","Less than 3",1210,TRUE,41800,1980,7
"8305",840000,"No less than 3","Less than 3",1630,TRUE,11010,1966,9
"8306",525000,"No less than 3","Less than 3",3070,FALSE,7200,2005,8
"8307",393000,"No less than 3","Less than 3",2140,FALSE,10256,1987,8
"8308",579000,"No less than 3","Less than 3",1390,TRUE,4040,1926,8
"8309",1180000,"No less than 3","Less than 3",2470,TRUE,16553,1968,9
"8310",880000,"No less than 3","Less than 3",1830,TRUE,5800,1953,9
"8311",199900,"Less than 3","Less than 3",720,FALSE,7140,1930,6
"8312",298000,"No less than 3","Less than 3",1950,FALSE,3600,2010,7
"8313",668500,"No less than 3","Less than 3",1780,TRUE,9546,1976,8
"8314",800000,"No less than 3","Less than 3",1700,TRUE,4000,1914,8
"8315",252750,"No less than 3","Less than 3",1230,FALSE,7410,1944,7
"8316",222500,"No less than 3","Less than 3",1450,FALSE,9044,1990,7
"8317",275000,"No less than 3","Less than 3",1460,TRUE,7233,1978,8
"8318",585000,"No less than 3","Less than 3",2170,FALSE,153767,1976,7
"8319",379900,"No less than 3","Less than 3",1800,FALSE,2792,2011,8
"8320",325000,"No less than 3","Less than 3",1090,TRUE,7434,1993,7
"8321",340000,"No less than 3","Less than 3",1720,FALSE,28000,1958,7
"8322",250000,"No less than 3","Less than 3",740,TRUE,572,2006,7
"8323",481000,"No less than 3","Less than 3",1400,TRUE,14810,1967,7
"8324",1325000,"No less than 3","No less than 3",1860,TRUE,7920,1988,10
"8325",799000,"No less than 3","No less than 3",2370,TRUE,5000,2005,9
"8326",6885000,"No less than 3","No less than 3",8860,TRUE,31374,2001,13
"8327",265000,"No less than 3","Less than 3",2040,FALSE,4443,2001,8
"8328",290000,"No less than 3","Less than 3",1630,FALSE,7618,1967,7
"8329",398000,"No less than 3","Less than 3",2050,FALSE,14724,1989,7
"8330",567000,"No less than 3","Less than 3",2540,FALSE,6093,1999,9
"8331",280000,"No less than 3","Less than 3",1370,FALSE,11050,1981,7
"8332",538000,"No less than 3","No less than 3",1970,TRUE,10137,1992,8
"8333",815000,"No less than 3","Less than 3",1370,FALSE,8671,1955,7
"8334",354500,"No less than 3","Less than 3",1150,FALSE,11396,1950,7
"8335",610000,"No less than 3","Less than 3",2950,FALSE,9010,2004,9
"8336",303000,"Less than 3","Less than 3",970,FALSE,9750,1940,6
"8337",1270000,"No less than 3","No less than 3",3570,TRUE,8313,2008,9
"8338",310000,"Less than 3","Less than 3",870,FALSE,5400,1950,6
"8339",799000,"No less than 3","Less than 3",2210,FALSE,6300,1916,8
"8340",2890000,"No less than 3","No less than 3",4130,TRUE,7173,2008,11
"8341",426500,"No less than 3","Less than 3",2960,FALSE,4640,2005,9
"8342",239000,"No less than 3","Less than 3",1470,FALSE,8925,1957,7
"8343",429000,"No less than 3","No less than 3",1820,TRUE,3600,1995,8
"8344",379000,"No less than 3","Less than 3",1530,FALSE,2913,1986,7
"8345",788500,"No less than 3","Less than 3",2510,FALSE,133729,1977,8
"8346",345000,"No less than 3","Less than 3",2120,FALSE,15003,1984,7
"8347",370000,"No less than 3","Less than 3",940,FALSE,7910,1959,6
"8348",405000,"No less than 3","Less than 3",1260,FALSE,7373,1979,7
"8349",380000,"No less than 3","Less than 3",1116,TRUE,1305,2007,7
"8350",238000,"No less than 3","Less than 3",1090,TRUE,6132,1959,7
"8351",300000,"No less than 3","Less than 3",2070,FALSE,7476,2003,8
"8352",1037000,"No less than 3","No less than 3",4570,FALSE,10194,2006,11
"8353",365000,"Less than 3","Less than 3",920,FALSE,6600,1910,6
"8354",869900,"No less than 3","No less than 3",1770,TRUE,4400,1987,8
"8355",403950,"No less than 3","Less than 3",2120,FALSE,13780,1993,8
"8356",564000,"No less than 3","Less than 3",1220,TRUE,8700,1962,8
"8357",1825000,"No less than 3","No less than 3",4440,TRUE,39317,1991,11
"8358",625000,"No less than 3","Less than 3",1600,FALSE,9135,1955,7
"8359",527000,"No less than 3","Less than 3",2830,FALSE,6163,2000,9
"8360",409000,"Less than 3","Less than 3",1640,FALSE,2128,1974,8
"8361",205000,"No less than 3","Less than 3",1080,FALSE,5025,1948,5
"8362",1815000,"No less than 3","No less than 3",3880,FALSE,13000,1972,10
