销售价格,卧室数,浴室数,房屋面积,停车面积,楼层数,房屋评分,建筑面积,地下室面积,2014-建筑年份,建筑年份
320000,4,2.25,2000,10374,2,7,2000,0,47,1967
289500,3,1,1200,5525,1,7,1200,0,67,1947
435000,3,2,1610,6911,1,7,1260,350,26,1988
450000,2,2,1610,6160,2,8,1610,0,37,1977
629000,4,2.5,2660,22050,2,9,2660,0,18,1996
177500,3,1.5,1220,6000,1,7,1220,0,46,1968
340000,3,1.75,1540,10400,1,6,1540,0,37,1977
985000,5,4.25,4650,108464,2,10,3260,1390,15,1999
375000,3,1,1200,5404,1,6,1200,0,77,1937
324950,3,1.5,1460,8710,1,7,1460,0,59,1955
645000,4,2.5,2850,37522,2,9,2850,0,27,1987
162000,4,1,1460,16638,1,6,1460,0,39,1975
290000,3,2,1550,18958,1.5,7,1550,0,31,1983
375000,3,1.5,1630,16170,1,7,1630,0,26,1988
497000,3,2.25,1630,3817,2,7,1630,0,9,2005
429950,4,1.75,1700,10230,1,8,1320,380,55,1959
614000,5,2.5,3150,5150,2,8,1870,1280,107,1907
580050,3,2.5,2360,4638,2,9,2360,0,18,1996
815000,4,2.5,3880,7208,2,10,3880,0,8,2006
275500,3,1,1060,7246,1,6,1060,0,33,1981
442000,3,2.5,1980,39932,2,8,1980,0,20,1994
602000,4,1.75,2430,14000,1,7,1580,850,51,1963
343000,2,1.5,1040,8526,1,6,1040,0,61,1953
606400,3,3,1800,5000,1.5,8,1500,300,85,1929
230950,2,1,930,12724,1,6,930,0,102,1912
828200,4,2.75,3400,7081,2,9,3400,0,13,2001
230000,3,1,680,2400,1,6,680,0,111,1903
165050,3,1,1200,8514,1,7,1200,0,55,1959
345000,2,1,960,2700,1,6,780,180,110,1904
325000,4,2.5,2610,7091,2,9,2610,0,27,1987
229000,4,1.5,1820,22814,1.5,7,1820,0,94,1920
635000,3,3.5,1730,1349,3,9,1350,380,5,2009
325000,3,2.5,2540,4260,2,7,2540,0,9,2005
260656,3,1,1620,13803,1,6,1620,0,45,1969
592500,6,4.5,3500,8504,2,7,3500,0,34,1980
279000,3,2.5,1660,7388,2,7,1660,0,11,2003
475000,4,3,2400,5400,2,7,1600,800,49,1965
635000,4,2.5,2570,27972,2,8,2570,0,17,1997
725000,4,1.75,2350,7574,1,8,1720,630,35,1979
330000,3,2.25,1440,5150,2,7,1440,0,17,1997
292500,3,2.5,1440,1068,2,8,1160,280,8,2006
301000,2,1,910,9000,1,5,910,0,91,1923
379000,4,1.5,2020,7560,1,7,2020,0,54,1960
349950,3,1,1060,9525,1,7,1060,0,48,1966
640000,4,2.75,3150,7379,1.5,7,2430,720,99,1915
590000,4,1.5,2230,5109,1.5,7,1330,900,96,1918
950000,4,2.75,2500,20000,1,8,1700,800,45,1969
128000,3,1,1400,9690,1,7,1400,0,45,1969
343888,4,2.5,2060,5607,2,7,2060,0,12,2002
409000,3,2.5,1890,6500,2,7,1890,0,2,2012
750000,3,2.5,2390,6550,1,8,1440,950,59,1955
310000,3,1.75,2070,37904,1,7,1420,650,41,1973
408200,3,2.5,1800,5761,2,7,1800,0,24,1990
588000,3,2,1860,4777,2,7,1860,0,106,1908
205000,4,2.5,1767,4500,2,8,1767,0,8,2006
455000,2,1,1170,6000,1,7,970,200,73,1941
525000,5,3,2750,3800,1.5,7,1750,1000,88,1926
352000,4,1,1530,8890,1,7,980,550,89,1925
3070000,3,2.5,3930,55867,1,8,2330,1600,57,1957
395000,4,2,1980,15354,1,7,1980,0,37,1977
230000,2,1,870,7020,1,6,570,300,72,1942
405000,3,2.5,3170,12750,2,10,2360,810,19,1995
352500,4,2.5,2100,10750,1,8,2100,0,47,1967
160000,2,2.5,1660,2258,2,7,1660,0,33,1981
605000,4,2.75,1670,6000,1,7,840,830,97,1917
95000,2,1,1070,20450,1,6,1070,0,66,1948
834995,5,1.5,3360,5225,2,9,3360,0,0,2014
205000,3,0.75,770,7000,1,4,770,0,72,1942
442500,3,2.5,1690,3129,2,7,1690,0,12,2002
392000,4,2.5,2300,41167,2,7,2300,0,26,1988
255544,3,1,1360,6186,1.5,6,760,600,73,1941
735000,3,2.5,2390,9157,2,9,2390,0,30,1984
326000,4,1.75,2290,7380,1,7,1390,900,51,1963
416286,3,2.5,1408,989,3,8,1408,0,9,2005
234000,3,1,1040,8122,1,7,1040,0,43,1971
610000,3,1,1000,4959,1,8,1000,0,69,1945
199950,1,1.5,1048,4800,1,7,1048,0,72,1942
222400,3,2,1200,9566,1,7,1200,0,19,1995
280000,3,2.5,1020,2217,2,7,720,300,10,2004
489000,3,2.5,3080,5598,2,8,3080,0,8,2006
480000,5,2.25,2240,5500,1,7,1490,750,55,1959
700000,3,2.75,2500,7378,1,7,1390,1110,66,1948
494000,2,1,1290,4650,1,7,1290,0,108,1906
565000,3,2.5,2700,6037,2,8,2700,0,10,2004
205000,3,1.5,1420,5000,1,7,920,500,27,1987
225000,3,1.75,1430,8505,1,7,1430,0,46,1968
287500,5,2,2020,67953,1.5,7,1620,400,78,1936
700000,4,1.75,1980,10800,1,8,1320,660,61,1953
635700,4,2.5,3240,13978,1,9,1860,1380,37,1977
218000,2,1.5,2010,7755,2,7,2010,0,62,1952
335000,3,1.75,1260,17000,1,7,1260,0,20,1994
1187500,4,3.5,4340,217800,2,11,4340,0,11,2003
150000,2,1.5,1360,1934,2,7,1360,0,36,1978
824500,4,2.5,2610,3500,1.5,7,1610,1000,87,1927
330000,3,2.5,2040,14071,2,7,2040,0,19,1995
340000,4,2.25,2230,6791,2,8,2230,0,9,2005
332000,3,2.25,2120,14915,1,9,1720,400,35,1979
400000,3,1.75,1560,8456,1,7,1560,0,44,1970
387500,3,3.25,1860,2218,3,8,1860,0,13,2001
615000,4,2.25,2330,7020,1,8,1450,880,41,1973
460000,3,2.25,2080,50965,1,8,1590,490,35,1979
705000,4,2.25,2620,10536,1,8,1520,1100,35,1979
242000,3,1.75,1300,9856,1,7,1300,0,52,1962
300000,4,2.5,2303,3826,2,8,2303,0,8,2006
360000,4,3,2580,6740,2,8,2580,0,15,1999
649000,4,2,2240,11040,1,8,1120,1120,53,1961
397500,3,1,1030,10480,1,7,1030,0,60,1954
608000,3,1.5,2240,3750,1,7,1220,1020,62,1952
2140000,6,4,5110,7128,2.5,11,5110,0,108,1906
410000,3,1,1410,5000,1,6,980,430,89,1925
1110000,4,3.25,3520,19354,1,9,2010,1510,36,1978
441500,2,1.75,1010,4000,1.5,7,1010,0,95,1919
430000,3,2.5,1950,4949,2,7,1950,0,5,2009
425000,4,1.5,1620,7875,1,7,1620,0,58,1956
190000,3,1,1200,8316,1,6,1200,0,61,1953
120000,2,1,990,39964,1,4,990,0,69,1945
346500,5,2.5,2020,8250,1,8,1430,590,36,1978
546200,4,2.25,2090,8579,2,8,2090,0,27,1987
430000,3,2.25,2020,2750,2,8,1680,340,6,2008
835000,3,1,3060,30166,1,8,3060,0,55,1959
380000,4,1.75,1790,10186,1,8,1790,0,49,1965
540000,3,2.5,2220,5279,2,8,2220,0,8,2006
250000,2,1,740,6840,1,6,740,0,72,1942
455000,4,2.5,2811,7251,2,9,2811,0,5,2009
252500,2,1,770,2191,1,6,770,0,77,1937
397500,4,1.75,2220,4760,1,7,1320,900,96,1918
318000,3,2.25,1410,8909,2,7,1410,0,26,1988
325000,4,1.75,1670,9500,1,7,1670,0,38,1976
220000,3,2.5,1430,9044,2,7,1430,0,23,1991
243000,3,1.75,1450,12125,1,7,1450,0,33,1981
870000,3,2,2320,65340,1.5,9,2320,0,22,1992
359000,4,3.5,2770,8763,2,8,2100,670,18,1996
2288000,4,2.5,4080,18362,2,11,4080,0,31,1983
615000,3,1.75,1720,4080,1,7,960,760,90,1924
292000,2,1,880,5500,1,6,880,0,110,1904
295000,3,2.5,1560,4200,2,7,1560,0,11,2003
432100,3,1.75,1840,7350,1,8,1310,530,38,1976
717500,3,1,2090,4000,1.5,8,1890,200,83,1931
422250,3,1.75,1650,7145,2,8,1300,350,37,1977
623000,4,2.5,2710,49044,2,9,2710,0,26,1988
370000,3,2.5,2313,5700,2,9,2313,0,3,2011
626700,3,1.5,1410,3600,1,7,1410,0,108,1906
597000,4,2,2120,4000,1.5,7,1720,400,87,1927
435000,3,2.5,2530,16102,2,9,2530,0,25,1989
240000,4,2.25,1830,7614,2,7,1830,0,23,1991
2328000,4,3.5,4420,20759,2,11,4420,0,11,2003
309000,3,1,1280,9656,1,6,920,360,55,1959
330000,3,2.5,1660,2890,2,7,1660,0,13,2001
450000,3,1.5,1770,17208,1,8,1160,610,55,1959
380000,3,2.25,1520,1464,2,8,1240,280,4,2010
575000,4,1.75,2330,8800,1,7,1260,1070,53,1961
330000,3,1.75,1320,9675,1.5,7,1320,0,44,1970
505000,3,2.25,1460,7210,1,7,1460,0,51,1963
245000,1,1,390,2000,1,6,390,0,94,1920
344950,4,2,2330,6250,1,7,1400,930,73,1941
575000,3,2.25,2680,100188,2,8,1580,1100,36,1978
625000,4,2.5,3190,27806,2,9,3190,0,17,1997
570000,4,2.75,3140,10918,1,8,1900,1240,46,1968
379900,2,1.5,1240,1331,2,7,1050,190,7,2007
512000,3,1.75,1610,12555,1,7,1080,530,37,1977
243500,3,3,2110,7794,1,6,2110,0,33,1981
236775,3,2.5,1830,8372,2,8,1830,0,27,1987
543000,4,2.25,2060,8767,2,8,2060,0,31,1983
616500,4,2.25,1880,3000,2,8,1760,120,105,1909
825000,4,1.5,1890,6938,1.5,8,1890,0,95,1919
400000,4,1.75,2670,189486,2,8,2670,0,42,1972
425000,4,1,1080,6095,1.5,6,1080,0,90,1924
270000,4,2.5,1600,9921,2,7,1600,0,5,2009
384000,5,2.75,3220,8160,2,9,3220,0,15,1999
290000,3,2.5,1610,2937,2,8,1610,0,8,2006
650000,5,2,1910,4667,1,7,1010,900,106,1908
272000,4,2.5,2789,3960,2,7,2789,0,7,2007
274950,3,2.5,1608,4000,2,8,1608,0,0,2014
297500,4,2.5,1910,5000,2,7,1910,0,9,2005
580000,3,2.25,1670,7416,1,7,1220,450,40,1974
503000,3,2.75,1540,6760,1,7,1210,330,34,1980
358000,3,3.25,1410,1442,3,8,1360,50,8,2006
405000,2,2.5,1790,5400,2,8,1790,0,35,1979
150550,4,1,1470,6061,1.5,7,1470,0,69,1945
900000,4,2.75,3950,10214,1,10,2050,1900,59,1955
555000,3,2.5,3050,158558,1,9,3050,0,27,1987
312000,3,2.25,1470,7857,1,7,1180,290,41,1973
390000,3,3,1490,2944,2,7,960,530,21,1993
295000,3,2,1380,8682,1,7,1380,0,48,1966
295000,4,2.5,1850,8198,2,7,1850,0,21,1993
560000,4,1.5,1810,6000,1,8,1350,460,62,1952
575000,4,2.5,2520,35636,2,8,2520,0,34,1980
813000,4,2.5,3430,7508,2,10,3430,0,16,1998
215000,4,1,1130,7400,1,7,1130,0,45,1969
716500,3,2.5,2340,2155,2,10,2120,220,2,2012
435500,1,1.75,1020,4512,1,7,770,250,77,1937
1160000,4,3.5,4190,15724,2,11,4190,0,20,1994
205000,3,1,1180,8240,1,7,1180,0,47,1967
350000,2,1,800,5040,1,6,800,0,54,1960
1040000,4,3.5,3900,8391,2,10,3900,0,8,2006
426000,3,1,1130,9147,1,7,1130,0,62,1952
986000,3,2.5,2380,16080,1,9,1340,1040,50,1964
390000,3,1,1240,3600,1.5,7,1240,0,112,1902
465000,3,2.25,2560,117176,1,9,1280,1280,37,1977
299000,3,1,1390,9624,1.5,7,1390,0,60,1954
269950,4,2.5,1960,7230,2,8,1960,0,12,2002
410000,5,2.5,2670,184140,1,8,1410,1260,34,1980
875000,4,1.5,1800,3245,1.5,8,1800,0,85,1929
390000,4,2,2290,9200,1.5,7,2290,0,94,1920
385000,3,1.75,1890,9920,1,7,1230,660,70,1944
359950,3,2.25,1940,11612,1,8,1100,840,33,1981
339500,4,2.5,1930,7862,2,7,1930,0,20,1994
554000,2,1,820,3700,1,7,820,0,46,1968
529000,3,2.25,1940,217800,2,9,1940,0,24,1990
1440000,3,3.5,3870,3819,2,11,2760,1110,12,2002
620000,3,1,1710,4050,1.5,7,1710,0,105,1909
700000,4,1.75,1870,6000,1,8,1670,200,65,1949
260000,5,2.5,2580,11250,1,7,1410,1170,50,1964
630000,4,2.5,2190,9880,1,8,1410,780,35,1979
380500,3,2,1270,1348,3,8,1270,0,11,2003
360000,4,2.5,2640,7388,2,7,2640,0,11,2003
240000,3,1,1600,12566,1,7,1600,0,43,1971
466200,3,1.5,1340,8856,1,7,1340,0,55,1959
236000,3,1,1300,5898,1,7,1300,0,53,1961
442000,4,4,4168,8485,2,10,3222,946,7,2007
485000,4,2.5,2470,35073,2,9,2470,0,25,1989
575000,3,1,1220,5652,1,6,1220,0,109,1905
425000,3,2.25,1400,6970,2,8,1400,0,30,1984
980000,4,2.5,3780,10962,2,10,3780,0,24,1990
525000,3,2,1620,7800,1,7,1200,420,45,1969
752888,3,2.5,2420,9000,2,9,2420,0,27,1987
367000,3,1.75,2000,12669,1,7,1200,800,49,1965
482000,3,2.5,2950,6545,2,8,2950,0,11,2003
201000,3,1,1460,9750,1,7,1460,0,45,1969
490000,3,1,1260,9638,2,7,1260,0,94,1920
179950,2,1,1100,7323,1,7,780,320,32,1982
587206,3,3.5,1890,1710,2,8,1640,250,15,1999
1695000,3,4,3910,5350,2,10,2610,1300,81,1933
1600000,3,2.25,3370,23065,1,10,1920,1450,34,1980
406550,5,2.75,2400,15781,1,7,1200,1200,40,1974
343000,2,1,1110,9920,1,6,700,410,72,1942
700000,3,1.75,2010,4905,1,7,1230,780,102,1912
655000,3,2.5,2320,4721,2,8,2320,0,10,2004
702000,3,2.5,2190,8528,1,8,1760,430,23,1991
865000,5,3,2900,6730,1,8,1830,1070,37,1977
250000,4,2,2130,8400,1,7,1350,780,52,1962
489000,3,2,1510,3000,1,7,910,600,42,1972
416500,3,1,1100,4184,1,7,1100,0,49,1965
1155000,4,2.25,2980,8051,1.5,10,2020,960,79,1935
460000,4,2.5,2620,8331,2,9,2620,0,23,1991
1680000,4,4.25,5584,68257,2,11,5584,0,16,1998
377691,5,1.75,2120,8399,1,7,1320,800,72,1942
540000,6,3,2870,206474,2,7,2330,540,54,1960
257000,5,2.75,2930,10148,2,9,2930,0,12,2002
942990,4,2.5,3570,6218,2,9,3570,0,0,2014
715000,4,2.5,1860,3840,1.5,7,1170,690,86,1928
3850000,4,4.25,5770,21300,2,11,5770,0,34,1980
430000,2,1.75,1840,14874,1,8,1300,540,62,1952
391500,3,2.5,2424,6143,2,9,2424,0,0,2014
280000,3,2.5,1800,8697,2,8,1800,0,27,1987
494500,4,3,3760,8804,2,8,2470,1290,12,2002
460000,3,1.75,1970,9135,1,7,1370,600,53,1961
2200000,5,4.5,5840,17168,2,12,4570,1270,8,2006
200000,3,1.5,1090,10454,1,6,1090,0,51,1963
230000,3,1.5,1630,6625,1,7,980,650,34,1980
388500,4,2.5,2718,6197,2,8,2718,0,8,2006
316000,3,2.5,2550,8170,2,8,2550,0,29,1985
400000,4,2.5,2150,5397,2,8,2150,0,16,1998
892500,3,1.75,2120,56192,1,9,1720,400,55,1959
345000,3,1.75,1540,6909,1,7,920,620,59,1955
605000,3,2.5,2570,9487,2,9,2570,0,25,1989
280000,3,2.5,1600,7936,2,7,1600,0,18,1996
522250,4,2.5,2340,41600,1,8,1640,700,37,1977
764000,3,2,1420,4080,1.5,8,1420,0,110,1904
272000,1,0.75,1040,6034,1,7,580,460,23,1991
625000,3,2.5,3220,6409,2,9,3220,0,6,2008
965800,4,1.75,2500,8725,1,8,1500,1000,48,1966
844000,4,3.5,3350,6350,2,8,2610,740,5,2009
305000,2,1,890,7200,1,7,740,150,65,1949
217000,3,2.5,1340,4200,2,7,1340,0,12,2002
227000,3,1,1130,10018,1,6,1130,0,60,1954
336750,2,2.25,1170,1011,2,7,1170,0,5,2009
400000,3,1.75,1590,8219,1.5,6,970,620,76,1938
814950,4,2.75,2990,6626,2,9,2990,0,0,2014
420000,2,1,960,112384,1,7,960,0,59,1955
805000,5,4.5,4600,7810,2,9,3200,1400,8,2006
540000,3,1,1270,3840,1.5,7,1270,0,88,1926
275500,4,1,1290,5000,1.5,7,1290,0,57,1957
410000,3,1,1330,5000,1,7,1120,210,57,1957
250000,3,2.25,1900,9990,1,7,1300,600,53,1961
374950,4,2.5,1980,12062,2,8,1980,0,22,1992
459000,5,2.5,2650,12987,1,7,1350,1300,35,1979
775000,2,1,1010,3600,1,7,1010,0,101,1913
495000,4,2.5,2460,4862,2,8,2460,0,10,2004
725000,4,1.75,2000,3750,1,8,1120,880,64,1950
322500,3,1,1160,9750,1,7,1160,0,46,1968
393000,4,2,1450,5456,1,7,1450,0,63,1951
306500,3,2.25,2060,38377,1,8,1560,500,36,1978
980000,4,4.25,3250,11780,2,8,2360,890,70,1944
329950,2,2.25,1260,1032,2,7,1170,90,6,2008
665000,4,2.5,2800,5900,1,8,1660,1140,51,1963
300000,4,3,1984,4419,2,7,1984,0,4,2010
605000,3,2.5,2960,18600,2,8,2960,0,35,1979
459000,3,1.75,1730,7807,1,7,1260,470,38,1976
585000,3,2.5,1740,2350,2,8,1130,610,19,1995
899900,4,2.5,2580,3909,2,8,2580,0,1,2013
874000,3,2.5,1350,941,3,9,1350,0,7,2007
819000,3,1,1300,3600,2,7,1300,0,114,1900
179000,4,1.75,1790,7175,1.5,6,1410,380,114,1900
535000,4,2.75,2360,15100,1,8,2360,0,0,2014
966000,5,4.5,3810,8019,2,10,3810,0,6,2008
375000,4,1.75,1890,8000,1,7,1250,640,54,1960
675000,4,2.25,2760,12100,2,9,2760,0,38,1976
783350,4,2.5,3290,35001,2,10,3290,0,23,1991
201000,4,1.5,1360,8100,1.5,7,1360,0,52,1962
220000,3,1.75,1900,7680,1,7,1260,640,55,1959
195000,3,1.5,1050,5525,1,6,1050,0,45,1969
275000,3,3,1590,7750,1,7,1060,530,17,1997
210000,2,1.75,1440,5680,1,8,1440,0,36,1978
267000,3,1,1400,8100,1.5,6,1400,0,70,1944
549900,5,2.75,3060,7015,1,8,1600,1460,35,1979
271000,4,1.75,1710,7200,1,7,910,800,39,1975
825000,3,2.25,2520,7975,2,9,1550,970,24,1990
250750,5,1.75,2140,12058,1,8,2140,0,63,1951
327000,4,2.25,1620,106722,1,8,1200,420,34,1980
360000,3,1,1160,10988,1,7,1160,0,49,1965
315000,2,1,790,6969,1,6,790,0,59,1955
480000,3,2,1470,10052,1,8,1470,0,58,1956
208800,3,2.5,1390,2450,2,7,1390,0,5,2009
270000,4,2.25,2600,9900,1,7,1600,1000,49,1965
500000,4,2,1980,4500,2,7,1980,0,104,1910
672500,3,2.5,2450,5760,2,9,2450,0,14,2000
550000,3,2.5,2430,5400,2,8,2430,0,7,2007
454000,3,2.5,1590,4094,2,7,1590,0,23,1991
647000,4,2.5,3040,6887,2,8,3040,0,15,1999
475000,4,3.5,2440,3052,2,8,1940,500,8,2006
645000,5,2.25,3340,52476,2,8,3340,0,39,1975
160000,2,1,1020,13647,1,6,1020,0,99,1915
429000,2,1,1080,3600,1,7,1080,0,92,1922
540000,5,2.5,3100,10189,2,8,3100,0,12,2002
879950,4,2.75,3010,7215,2,9,3010,0,0,2014
152900,1,1,900,4368,1,6,900,0,99,1915
633634,4,3.5,2960,6000,2,9,2960,0,0,2014
350000,2,1,940,5000,1,7,940,0,64,1950
585000,4,3,2110,1286,2,9,1710,400,7,2007
456000,5,2.75,2720,193406,1,7,1700,1020,46,1968
720000,2,1,1370,9460,1,6,1370,0,64,1950
559000,2,1,1240,6400,1,7,1060,180,76,1938
750000,4,2.5,3290,7538,2,9,3290,0,10,2004
254000,3,1,1160,7560,1,6,1160,0,56,1958
2300000,4,2.5,3370,8402,1,10,2240,1130,52,1962
287000,4,2.5,2240,4648,2,7,2240,0,9,2005
393000,4,2.5,2641,8091,2,7,2641,0,16,1998
490000,4,2.25,2800,10800,1,8,1680,1120,37,1977
237000,3,2.5,1490,2138,2,7,1490,0,9,2005
425000,2,1,1170,5000,1,7,1030,140,94,1920
306000,2,1.5,1090,1183,3,8,1090,0,6,2008
810000,4,1,2150,3588,2,8,1850,300,88,1926
290000,3,2.5,1190,8175,1,7,1190,0,28,1986
305000,4,1.75,2251,12731,1,8,1390,861,57,1957
1340000,3,3,2960,5500,2,10,2440,520,77,1937
700000,4,2.5,3010,46173,2,9,3010,0,18,1996
760000,4,2.5,2430,6099,1,8,1470,960,49,1965
528000,5,2.25,2940,38009,1,8,1700,1240,37,1977
202500,3,2,1540,8316,1,6,1540,0,60,1954
196000,3,1,880,19600,1,7,880,0,36,1978
189000,2,1,1200,9850,1,7,1200,0,93,1921
406100,3,2.25,1410,1332,3,8,1410,0,9,2005
870000,5,2.25,2910,9525,2,9,2910,0,46,1968
990000,3,2.75,2500,6350,2,9,2370,130,35,1979
401000,2,1.5,1260,2625,2,7,1260,0,31,1983
731781,3,3,2630,4972,2,9,2630,0,8,2006
1350000,3,2.5,2753,65005,1,9,2165,588,61,1953
230000,3,1.75,1140,1165,2,8,1140,0,0,2014
269000,3,2,1210,7136,1,7,1210,0,11,2003
435000,2,1,1230,3800,1,7,1230,0,86,1928
223000,4,2,1200,8470,1,7,1200,0,53,1961
265000,3,1,1122,6554,1.5,5,1122,0,114,1900
590000,4,2.5,2340,8971,2,9,2340,0,27,1987
495000,4,2,1610,4770,1,7,1230,380,73,1941
306000,4,2.5,1880,9426,2,7,1880,0,24,1990
420000,3,1.5,1540,7506,1,7,1540,0,53,1961
479950,3,2.5,2810,4984,1,9,1750,1060,8,2006
339000,4,2.5,2840,8746,2,8,2840,0,13,2001
3650000,6,4.75,5480,19401,1.5,11,3910,1570,78,1936
288400,4,2.5,1860,6687,1,7,1220,640,31,1983
469000,5,2.5,2690,11745,1,8,1790,900,54,1960
815000,4,2.75,2620,4743,1,8,1310,1310,65,1949
699188,4,3.25,3250,5478,2,9,3250,0,0,2014
790000,3,1.75,2050,4080,2,8,2050,0,23,1991
415885,3,1,1310,4163,1,7,1310,0,50,1964
545000,3,2.5,2180,15693,1,8,1850,330,35,1979
720000,3,2.5,2020,1159,3,8,2020,0,14,2000
285000,3,1.5,1480,7117,1,7,1170,310,54,1960
640000,2,1,1360,5000,1,7,1200,160,78,1936
300000,4,2,1580,9600,1,7,1050,530,49,1965
545000,4,2.5,2040,7412,2,8,2040,0,26,1988
284200,3,2.5,1570,9292,1,7,1110,460,37,1977
508000,2,1,1200,2500,2,7,1090,110,87,1927
265000,3,1.75,1450,5858,1,7,1450,0,23,1991
620000,2,1.75,1680,8187,1,8,1680,0,31,1983
2600000,3,3,3410,16015,2,10,2220,1190,41,1973
1650000,4,2.25,2920,20400,1,11,2920,0,48,1966
570000,3,2,1640,2808,1,7,820,820,90,1924
482000,4,2.25,2240,8322,2,8,2240,0,35,1979
335000,3,2,1570,7200,1,7,1570,0,62,1952
526000,4,2,1610,8000,1,7,1190,420,48,1966
195000,2,1,1080,3899,1,8,1080,0,42,1972
660000,3,2.5,2590,35640,1,9,2590,0,27,1987
475000,4,2.75,2200,16288,1,7,1290,910,34,1980
1775000,3,2.25,4320,19225,1,10,2160,2160,42,1972
736000,3,2.5,1980,2975,3,8,1980,0,21,1993
225000,3,1,1250,10200,1,6,1250,0,49,1965
409950,4,3,2430,7163,2,8,2430,0,11,2003
781000,3,2.5,2070,4463,1.5,8,1780,290,83,1931
275000,3,2.25,1640,6044,2,7,1640,0,18,1996
316000,2,2,860,3000,1,6,860,0,108,1906
560000,3,2.5,1900,8744,2,8,1900,0,27,1987
411000,4,2.75,2150,9915,1,8,1240,910,38,1976
778000,3,2.25,2260,33080,1,9,1690,570,40,1974
365000,3,1,1030,4700,1,7,1030,0,62,1952
446000,4,2.25,2270,7800,1,7,1290,980,37,1977
346500,2,1.75,1610,6300,1,7,1010,600,73,1941
150000,2,1,830,4045,1,6,830,0,71,1943
3600000,3,3.25,5020,12431,2,10,3420,1600,73,1941
897500,4,3,4370,217882,2,10,4370,0,30,1984
325000,3,1,1160,9525,1,7,1160,0,46,1968
800000,4,3,3520,4895,1,8,1980,1540,60,1954
239900,4,1.75,1570,18730,1,7,1200,370,54,1960
194000,3,1,1180,6050,1,6,820,360,70,1944
350000,3,2,1440,5469,1,8,1440,0,26,1988
515000,4,1.75,1730,7980,1,8,1730,0,49,1965
528000,4,2.75,2050,7171,1,8,1540,510,26,1988
550000,3,1.5,1340,6000,1,7,1340,0,54,1960
575000,2,1,1230,2726,1.5,7,880,350,94,1920
560000,2,1,1010,9219,1,7,1010,0,54,1960
450000,3,2.75,1250,892,2,8,1040,210,4,2010
334000,3,2.25,1840,9781,2,7,1840,0,25,1989
445000,4,2,2630,9099,1.5,7,1830,800,70,1944
290000,4,1.75,2090,12750,1,8,1360,730,47,1967
575000,3,2,1730,9030,1,7,1730,0,58,1956
514000,3,2,1770,7200,1,7,1770,0,47,1967
319000,3,2.5,1610,8544,2,7,1610,0,20,1994
355000,2,1,1450,9150,1,7,1450,0,49,1965
990000,4,3.75,3450,4940,2,10,2570,880,8,2006
431000,3,2.5,1690,2752,2,8,1690,0,35,1979
236000,4,2.75,2000,5827,2,7,2000,0,17,1997
260000,4,1.75,1830,5375,1,7,1060,770,52,1962
415000,3,1.5,1510,16800,1,8,1510,0,58,1956
420000,5,2.75,2280,10319,1,8,1300,980,55,1959
1008000,3,2.5,2240,41339,1,9,2240,0,69,1945
191000,2,1,900,3400,1,6,900,0,109,1905
227000,1,2,1150,9812,1,7,1150,0,52,1962
874150,4,3.5,3530,14406,2,10,2570,960,27,1987
286000,3,2.5,1680,4226,2,8,1680,0,11,2003
568000,4,1.75,2790,17476,1,7,1450,1340,58,1956
450000,3,2.5,1670,2589,2,8,1670,0,14,2000
180500,3,1.5,1540,9800,1,7,1010,530,41,1973
280500,3,1.5,1670,6988,1,7,1370,300,61,1953
975000,4,2.25,2290,5350,2,9,2120,170,56,1958
192950,3,1,1170,3330,2,6,1170,0,45,1969
260000,3,1.75,1670,8511,1,7,1340,330,29,1985
365000,2,1.5,1200,6380,1,7,1200,0,85,1929
1350000,4,3.5,3500,9525,2,10,3500,0,15,1999
590000,3,2.5,2400,99752,1,9,2400,0,18,1996
622200,3,1.75,1720,7200,1,7,1420,300,55,1959
320000,3,2,1820,17600,1,7,1820,0,42,1972
247500,3,2,1530,8749,1,7,1530,0,19,1995
679000,4,2.75,2100,4480,1.5,7,1780,320,86,1928
612000,5,2.5,2300,7000,1,8,1290,1010,39,1975
440000,3,1.75,2000,11880,2,8,2000,0,35,1979
1250000,3,3,3460,5353,2,10,2850,610,7,2007
359900,4,2.25,2470,7698,2,8,2470,0,31,1983
1430800,4,2.5,2910,7364,2,10,2910,0,11,2003
919204,4,3.5,3760,5000,2,9,2860,900,0,2014
1070000,6,3.25,3560,21400,2,9,3560,0,62,1952
670000,5,2.25,2290,39000,2,8,2290,0,35,1979
1680000,3,2.5,4090,16972,2,11,3590,500,7,2007
150000,3,1,1320,8220,1,7,1320,0,55,1959
461000,2,1,1060,7193,1,7,1060,0,88,1926
1050000,4,1,1330,9729,1,6,1330,0,62,1952
329932,3,1.5,1460,5040,1,7,1100,360,43,1971
370000,4,1,1540,9541,1.5,7,1540,0,53,1961
621138,3,2.25,2180,7741,2,9,2180,0,28,1986
608095,3,2.5,2680,17707,2,9,2680,0,31,1983
1450000,4,3.5,2820,7809,2,10,2820,0,19,1995
875000,3,2.5,1690,10592,1,8,1690,0,41,1973
585000,3,2.5,2270,100545,2,8,2270,0,16,1998
2900000,4,3.25,5050,20100,1.5,11,4750,300,32,1982
306000,3,2.5,1680,11193,2,8,1680,0,30,1984
216000,3,1,1730,7950,1,7,1180,550,53,1961
1130000,4,3,3180,4649,2,9,2070,1110,89,1925
327500,4,2.25,2240,9600,2,8,2240,0,43,1971
